USER,COURSE_ID,SCORE
943144,excourse72,45.0
943144,excourse73,45.0
944182,ML0122EN,48.0
944182,RP0105EN,45.0
944182,DX0108EN,30.0
944182,PA0103EN,36.0
944182,TMP0105EN,45.0
944182,PA0107EN,36.0
944182,BD0212EN,45.0
944182,GPXX0IBEN,54.0
944182,SC0103EN,45.0
944182,TMP0101EN,36.0
944182,BD0151EN,36.0
944182,TA0106EN,45.0
944182,TMP107,30.0
944182,GPXX01DCEN,36.0
944182,GPXX0ZMZEN,36.0
944182,GPXX0YMEEN,30.0
944182,GPXX0Q8AEN,30.0
944182,GPXX0D14EN,33.0
944182,BD0211EN,45.0
944182,GPXX0KHHEN,36.0
944182,GPXX04P5EN,36.0
944182,GPXX0PG8EN,36.0
944182,ML0101EN,48.0
944182,GPXX0TY1EN,36.0
944182,GPXX0KY1EN,36.0
944182,excourse02,36.0
944182,excourse04,36.0
944182,excourse06,36.0
944182,excourse12,30.0
944182,excourse20,30.0
944182,excourse21,48.0
944182,excourse22,48.0
944182,excourse23,30.0
944182,excourse35,36.0
944182,excourse36,30.0
944182,excourse38,30.0
944182,excourse40,36.0
944182,excourse49,30.0
944182,excourse54,36.0
944182,excourse62,30.0
944182,excourse65,36.0
944182,excourse72,45.0
944182,excourse73,45.0
945602,RP0105EN,78.0
945602,GPXX06RFEN,30.0
945602,CC0271EN,42.0
945602,DE0205EN,39.0
945602,TMP0105EN,69.0
945602,DB0113EN,30.0
945602,RP0103,39.0
945602,GPXX0IBEN,38.0
945602,SC0103EN,69.0
945602,GPXX0BUBEN,30.0
945602,BD0143EN,54.0
945602,TA0106EN,47.0
945602,GPXX01RYEN,30.0
945602,GPXX0XFQEN,30.0
945602,GPXX07REN,30.0
945602,GPXX0725EN,30.0
945602,GPXX0MIIEN,30.0
945602,BD0223EN,39.0
945602,GPXX06ZLEN,30.0
945602,GPXX0LLEEN,42.0
945602,BD0121EN,54.0
945602,BD0135EN,39.0
945602,BD0133EN,33.0
945602,BD0137EN,39.0
945602,GPXX0NHZEN,30.0
945602,DJ0101EN,45.0
945602,DB0111EN,30.0
945602,DB0115EN,30.0
945602,DB0151EN,54.0
945602,GPXX0PG8EN,32.0
945602,GPXX0M6UEN,54.0
945602,GPXX097UEN,54.0
945602,BD0221EN,30.0
945602,GPXX0TY1EN,57.0
945602,GPXX0T3CEN,42.0
945602,BD0123EN,39.0
945602,DB0101EN,30.0
945602,GPXX0G31EN,39.0
945602,GPXX0KY1EN,32.0
945602,GPXX0RQLEN,30.0
945602,excourse01,30.0
945602,excourse02,45.0
945602,excourse03,54.0
945602,excourse04,47.0
945602,excourse05,54.0
945602,excourse06,47.0
945602,excourse07,30.0
945602,excourse10,54.0
945602,excourse11,30.0
945602,excourse12,33.0
945602,excourse13,30.0
945602,excourse14,30.0
945602,excourse31,66.0
945602,excourse42,54.0
945602,excourse43,30.0
945602,excourse44,30.0
945602,excourse65,32.0
945602,excourse69,30.0
945602,excourse70,54.0
945602,excourse71,54.0
945602,excourse72,69.0
945602,excourse73,69.0
945602,excourse75,33.0
945917,CC0150EN,33.0
952216,ML0122EN,48.0
952216,RP0105EN,57.0
952216,DX0106EN,30.0
952216,DX0108EN,33.0
952216,PA0103EN,36.0
952216,TMP0105EN,48.0
952216,PA0107EN,36.0
952216,BD0212EN,48.0
952216,GPXX0IBEN,57.0
952216,SC0103EN,48.0
952216,TMP0101EN,36.0
952216,ML0122ENv1,36.0
952216,BD0151EN,36.0
952216,TA0106EN,45.0
952216,TMP107,33.0
952216,GPXX01DCEN,36.0
952216,GPXX0ZMZEN,36.0
952216,GPXX0Q8AEN,33.0
952216,BD0223EN,30.0
952216,GPXX0D14EN,36.0
952216,DA0151EN,30.0
952216,GPXX0KHHEN,36.0
952216,GPXX04P5EN,36.0
952216,GPXX0PG8EN,42.0
952216,GPXX0TY1EN,42.0
952216,GPXX0KY1EN,42.0
952216,excourse02,39.0
952216,excourse04,39.0
952216,excourse06,39.0
952216,excourse12,30.0
952216,excourse20,33.0
952216,excourse21,48.0
952216,excourse22,48.0
952216,excourse23,33.0
952216,excourse31,30.0
952216,excourse35,36.0
952216,excourse36,33.0
952216,excourse37,30.0
952216,excourse38,33.0
952216,excourse40,36.0
952216,excourse54,36.0
952216,excourse62,33.0
952216,excourse65,42.0
952216,excourse72,48.0
952216,excourse73,48.0
952216,excourse82,30.0
952216,excourse83,30.0
952216,excourse84,30.0
952216,excourse85,30.0
952742,ML0122EN,39.0
952742,RP0105EN,51.0
952742,BD0145EN,30.0
952742,TMP0105EN,48.0
952742,BD0212EN,48.0
952742,GPXX0IBEN,45.0
952742,SC0103EN,48.0
952742,SW0201EN,30.0
952742,SW0101EN,30.0
952742,TMP0101EN,30.0
952742,BD0143EN,30.0
952742,BD0141EN,30.0
952742,TA0106EN,39.0
952742,GPXX0Q8AEN,30.0
952742,BD0223EN,30.0
952742,BD0121EN,30.0
952742,BD0131EN,30.0
952742,BD0115EN,30.0
952742,GPXX04V3EN,30.0
952742,GPXX0D14EN,33.0
952742,DJ0101EN,36.0
952742,GPXX0PG8EN,33.0
952742,ML0101EN,39.0
952742,GPXX0M6UEN,30.0
952742,GPXX097UEN,30.0
952742,GPXX0TY1EN,45.0
952742,GPXX0KY1EN,33.0
952742,excourse02,36.0
952742,excourse03,30.0
952742,excourse04,33.0
952742,excourse05,30.0
952742,excourse06,33.0
952742,excourse10,30.0
952742,excourse12,30.0
952742,excourse20,30.0
952742,excourse21,39.0
952742,excourse22,39.0
952742,excourse23,30.0
952742,excourse31,39.0
952742,excourse35,30.0
952742,excourse36,30.0
952742,excourse38,30.0
952742,excourse40,30.0
952742,excourse42,30.0
952742,excourse54,30.0
952742,excourse65,33.0
952742,excourse70,30.0
952742,excourse71,30.0
952742,excourse72,48.0
952742,excourse73,48.0
964237,ML0122EN,33.0
964237,GPXX0IBEN,30.0
964237,ML0101EN,33.0
964237,excourse21,33.0
964237,excourse22,33.0
964624,RP0105EN,33.0
964624,BD0145EN,30.0
964624,TMP0105EN,33.0
964624,BD0212EN,33.0
964624,SC0103EN,33.0
964624,BD0143EN,30.0
964624,BD0141EN,30.0
964624,BD0121EN,30.0
964624,DB0151EN,30.0
964624,GPXX0M6UEN,30.0
964624,GPXX097UEN,30.0
964624,excourse03,30.0
964624,excourse05,30.0
964624,excourse10,30.0
964624,excourse31,30.0
964624,excourse42,30.0
964624,excourse70,30.0
964624,excourse71,30.0
964624,excourse72,33.0
964624,excourse73,33.0
968795,RP0105EN,33.0
968795,TMP0105EN,33.0
968795,SC0103EN,33.0
968795,excourse72,33.0
968795,excourse73,33.0
969379,RP0105EN,30.0
969379,BD0145EN,30.0
969379,TMP0105EN,30.0
969379,BD0212EN,30.0
969379,SC0103EN,30.0
969379,BD0143EN,30.0
969379,BD0211EN,30.0
969379,DB0151EN,30.0
969379,BD0101EN,30.0
969379,GPXX0M6UEN,30.0
969379,GPXX097UEN,30.0
969379,excourse03,30.0
969379,excourse05,30.0
969379,excourse10,30.0
969379,excourse31,30.0
969379,excourse42,30.0
969379,excourse70,30.0
969379,excourse71,30.0
969379,excourse72,30.0
969379,excourse73,30.0
970895,CC0271EN,36.0
970895,BD0145EN,54.0
970895,DE0205EN,30.0
970895,TMP0105EN,72.0
970895,RP0103,42.0
970895,GPXX0IBEN,33.0
970895,SC0103EN,72.0
970895,GPXX0BUBEN,36.0
970895,BD0143EN,54.0
970895,TA0106EN,42.0
970895,GPXX0LLEEN,36.0
970895,BD0121EN,54.0
970895,BD0135EN,30.0
970895,BD0133EN,30.0
970895,BD0137EN,30.0
970895,DJ0101EN,45.0
970895,DA0151EN,33.0
970895,DB0151EN,54.0
970895,GPXX0M6UEN,54.0
970895,GPXX097UEN,54.0
970895,BD0221EN,36.0
970895,GPXX0TY1EN,54.0
970895,GPXX0T3CEN,36.0
970895,BD0123EN,30.0
970895,GPXX0G31EN,30.0
970895,excourse02,45.0
970895,excourse03,54.0
970895,excourse04,33.0
970895,excourse05,54.0
970895,excourse06,33.0
970895,excourse10,54.0
970895,excourse12,30.0
970895,excourse31,63.0
970895,excourse37,33.0
970895,excourse42,54.0
970895,excourse69,36.0
970895,excourse70,54.0
970895,excourse71,54.0
970895,excourse72,72.0
970895,excourse73,72.0
970895,excourse75,30.0
970895,excourse82,33.0
970895,excourse83,33.0
970895,excourse84,33.0
970895,excourse85,33.0
973663,ML0122EN,40.0
973663,RP0105EN,36.0
973663,PA0103EN,34.0
973663,TMP0105EN,30.0
973663,PA0107EN,34.0
973663,BD0212EN,30.0
973663,GPXX0IBEN,34.0
973663,SC0103EN,30.0
973663,GPXX0BUBEN,32.0
973663,BD0143EN,30.0
973663,BD0141EN,30.0
973663,BD0151EN,34.0
973663,TA0106EN,46.0
973663,GPXX01DCEN,34.0
973663,GPXX0ZMZEN,34.0
973663,BD0121EN,30.0
973663,BD0211EN,30.0
973663,DB0151EN,30.0
973663,GPXX0KHHEN,34.0
973663,GPXX04P5EN,34.0
973663,GPXX0M6UEN,30.0
973663,GPXX097UEN,30.0
973663,BD0111EN,30.0
973663,BD0221EN,32.0
973663,excourse03,30.0
973663,excourse04,32.0
973663,excourse05,30.0
973663,excourse06,32.0
973663,excourse10,30.0
973663,excourse21,40.0
973663,excourse22,40.0
973663,excourse31,33.0
973663,excourse42,30.0
973663,excourse69,32.0
973663,excourse70,30.0
973663,excourse71,30.0
973663,excourse72,30.0
973663,excourse73,30.0
977927,RP0105EN,30.0
977927,TMP0105EN,30.0
977927,BD0212EN,30.0
977927,SC0103EN,30.0
977927,excourse31,36.0
977927,excourse72,30.0
977927,excourse73,30.0
979847,ML0122EN,33.0
979847,GPXX0IBEN,30.0
979847,ML0101EN,33.0
979847,excourse21,33.0
979847,excourse22,33.0
981848,ML0122EN,55.0
981848,RP0105EN,42.0
981848,DX0106EN,35.0
981848,DX0108EN,38.0
981848,PA0103EN,43.0
981848,TMP0105EN,33.0
981848,PA0107EN,43.0
981848,BD0212EN,33.0
981848,GPXX0IBEN,58.0
981848,SC0103EN,33.0
981848,TMP0101EN,32.0
981848,BD0151EN,43.0
981848,TA0106EN,49.0
981848,TMP107,38.0
981848,GPXX01DCEN,43.0
981848,GPXX0ZMZEN,43.0
981848,GPXX0D14EN,32.0
981848,BD0211EN,33.0
981848,GPXX0KHHEN,43.0
981848,GPXX04P5EN,43.0
981848,GPXX0PG8EN,41.0
981848,GPXX0KY1EN,41.0
981848,excourse04,38.0
981848,excourse06,38.0
981848,excourse21,55.0
981848,excourse22,55.0
981848,excourse35,32.0
981848,excourse40,32.0
981848,excourse54,32.0
981848,excourse62,38.0
981848,excourse65,41.0
981848,excourse72,33.0
981848,excourse73,33.0
982945,RP0105EN,51.0
982945,TMP0105EN,51.0
982945,BD0212EN,51.0
982945,BD0143EN,45.0
982945,BD0121EN,45.0
982945,BD0115EN,45.0
982945,DJ0101EN,30.0
982945,DB0151EN,45.0
982945,GPXX0M6UEN,45.0
982945,GPXX097UEN,45.0
982945,GPXX0TY1EN,30.0
982945,excourse02,30.0
982945,excourse03,45.0
982945,excourse05,45.0
982945,excourse10,45.0
982945,excourse31,45.0
982945,excourse42,45.0
982945,excourse70,45.0
982945,excourse71,45.0
982945,excourse72,51.0
982945,excourse73,51.0
983732,ML0122EN,30.0
983732,ML0101EN,30.0
983732,excourse21,30.0
983732,excourse22,30.0
984461,RP0105EN,42.0
984461,BD0145EN,30.0
984461,TMP0105EN,36.0
984461,BD0212EN,36.0
984461,SC0103EN,36.0
984461,BD0143EN,30.0
984461,BD0141EN,30.0
984461,BD0131EN,30.0
984461,DB0151EN,30.0
984461,GPXX0M6UEN,30.0
984461,GPXX097UEN,30.0
984461,excourse03,30.0
984461,excourse05,30.0
984461,excourse10,30.0
984461,excourse31,30.0
984461,excourse42,30.0
984461,excourse70,30.0
984461,excourse71,30.0
984461,excourse72,36.0
984461,excourse73,36.0
985429,RP0105EN,33.0
985429,TMP0105EN,33.0
985429,BD0212EN,33.0
985429,GPXX0IBEN,30.0
985429,SC0103EN,33.0
985429,excourse72,33.0
985429,excourse73,33.0
988310,BD0145EN,30.0
988310,TMP0105EN,42.0
988310,SC0103EN,42.0
988310,BD0143EN,30.0
988310,BD0141EN,30.0
988310,BD0121EN,30.0
988310,BD0131EN,30.0
988310,BD0115EN,30.0
988310,DB0151EN,30.0
988310,BD0101EN,30.0
988310,GPXX0M6UEN,30.0
988310,GPXX097UEN,30.0
988310,excourse03,30.0
988310,excourse05,30.0
988310,excourse10,30.0
988310,excourse31,30.0
988310,excourse42,30.0
988310,excourse70,30.0
988310,excourse71,30.0
988310,excourse72,42.0
988310,excourse73,42.0
992171,ML0122EN,30.0
992171,RP0105EN,33.0
992171,TMP0105EN,33.0
992171,BD0212EN,33.0
992171,SC0103EN,33.0
992171,TA0106EN,30.0
992171,ML0101EN,30.0
992171,excourse21,30.0
992171,excourse22,30.0
992171,excourse72,33.0
992171,excourse73,33.0
998189,ML0122EN,54.0
998189,RP0105EN,30.0
998189,DX0106EN,33.0
998189,DX0108EN,36.0
998189,PA0103EN,42.0
998189,PA0107EN,42.0
998189,GPXX0IBEN,57.0
998189,TMP0101EN,33.0
998189,BD0151EN,42.0
998189,TA0106EN,45.0
998189,TMP107,36.0
998189,GPXX01DCEN,42.0
998189,GPXX0ZMZEN,42.0
998189,GPXX0YMEEN,30.0
998189,GPXX0D14EN,33.0
998189,GPXX0KHHEN,42.0
998189,GPXX04P5EN,42.0
998189,GPXX0PG8EN,39.0
998189,ML0101EN,54.0
998189,GPXX0KY1EN,39.0
998189,excourse21,54.0
998189,excourse22,54.0
998189,excourse35,33.0
998189,excourse40,33.0
998189,excourse49,30.0
998189,excourse54,33.0
998189,excourse62,36.0
998189,excourse65,39.0
998972,RP0105EN,36.0
998972,TMP0105EN,36.0
998972,BD0212EN,36.0
998972,excourse72,36.0
998972,excourse73,36.0
1005259,ML0122EN,45.0
1005259,RP0105EN,33.0
1005259,DX0108EN,30.0
1005259,PA0103EN,33.0
1005259,TMP0105EN,33.0
1005259,PA0107EN,33.0
1005259,BD0212EN,33.0
1005259,GPXX0IBEN,45.0
1005259,SC0103EN,33.0
1005259,BD0151EN,33.0
1005259,TA0106EN,42.0
1005259,TMP107,30.0
1005259,GPXX01DCEN,33.0
1005259,GPXX0ZMZEN,33.0
1005259,GPXX0KHHEN,33.0
1005259,GPXX04P5EN,33.0
1005259,GPXX0PG8EN,30.0
1005259,ML0101EN,45.0
1005259,GPXX0KY1EN,30.0
1005259,excourse04,30.0
1005259,excourse06,30.0
1005259,excourse21,45.0
1005259,excourse22,45.0
1005259,excourse62,30.0
1005259,excourse65,30.0
1005259,excourse72,33.0
1005259,excourse73,33.0
1007060,RP0105EN,39.0
1007060,CC0271EN,30.0
1007060,BD0145EN,33.0
1007060,TMP0105EN,39.0
1007060,BD0212EN,39.0
1007060,SC0103EN,39.0
1007060,BD0143EN,33.0
1007060,GPXX0LLEEN,30.0
1007060,BD0121EN,33.0
1007060,BD0131EN,33.0
1007060,DB0151EN,33.0
1007060,GPXX0M6UEN,33.0
1007060,GPXX097UEN,33.0
1007060,GPXX0TY1EN,36.0
1007060,GPXX0T3CEN,30.0
1007060,excourse03,33.0
1007060,excourse05,33.0
1007060,excourse10,33.0
1007060,excourse31,45.0
1007060,excourse42,33.0
1007060,excourse70,33.0
1007060,excourse71,33.0
1007060,excourse72,39.0
1007060,excourse73,39.0
1014699,DS0201EN,30.0
1014699,excourse43,39.0
1014699,excourse44,39.0
1016704,RP0105EN,33.0
1016704,BD0145EN,30.0
1016704,TMP0105EN,33.0
1016704,BD0212EN,33.0
1016704,SC0103EN,33.0
1016704,BD0143EN,30.0
1016704,BD0121EN,30.0
1016704,DB0151EN,30.0
1016704,GPXX0M6UEN,30.0
1016704,GPXX097UEN,30.0
1016704,BD0111EN,30.0
1016704,excourse03,30.0
1016704,excourse05,30.0
1016704,excourse10,30.0
1016704,excourse31,30.0
1016704,excourse42,30.0
1016704,excourse70,30.0
1016704,excourse71,30.0
1016704,excourse72,33.0
1016704,excourse73,33.0
1016747,RP0105EN,39.0
1016747,BD0145EN,36.0
1016747,TMP0105EN,39.0
1016747,BD0212EN,39.0
1016747,SC0103EN,39.0
1016747,BD0143EN,36.0
1016747,BD0121EN,36.0
1016747,DB0151EN,36.0
1016747,GPXX0M6UEN,36.0
1016747,GPXX097UEN,36.0
1016747,excourse03,36.0
1016747,excourse05,36.0
1016747,excourse10,36.0
1016747,excourse31,36.0
1016747,excourse42,36.0
1016747,excourse70,36.0
1016747,excourse71,36.0
1016747,excourse72,39.0
1016747,excourse73,39.0
1019344,RP0105EN,39.0
1019344,BD0145EN,36.0
1019344,TMP0105EN,39.0
1019344,BD0212EN,39.0
1019344,SC0103EN,39.0
1019344,BD0143EN,36.0
1019344,BD0121EN,36.0
1019344,DB0151EN,36.0
1019344,GPXX0M6UEN,36.0
1019344,GPXX097UEN,36.0
1019344,excourse03,36.0
1019344,excourse05,36.0
1019344,excourse10,36.0
1019344,excourse31,36.0
1019344,excourse42,36.0
1019344,excourse70,36.0
1019344,excourse71,36.0
1019344,excourse72,39.0
1019344,excourse73,39.0
1032524,BD0145EN,54.0
1032524,TMP0105EN,66.0
1032524,SC0103EN,66.0
1032524,GPXX0BUBEN,33.0
1032524,BD0143EN,54.0
1032524,TA0106EN,33.0
1032524,BD0121EN,54.0
1032524,BD0133EN,30.0
1032524,DJ0101EN,36.0
1032524,DB0151EN,54.0
1032524,GPXX0M6UEN,54.0
1032524,GPXX097UEN,54.0
1032524,GPXX0TY1EN,36.0
1032524,excourse02,36.0
1032524,excourse03,54.0
1032524,excourse05,54.0
1032524,excourse10,54.0
1032524,excourse31,54.0
1032524,excourse42,54.0
1032524,excourse67,30.0
1032524,excourse68,30.0
1032524,excourse69,33.0
1032524,excourse70,54.0
1032524,excourse71,54.0
1032524,excourse72,66.0
1032524,excourse73,66.0
1032524,excourse74,30.0
1032524,excourse75,30.0
1032524,excourse76,30.0
1033465,GPXX0IBEN,33.0
1033465,GPXX0PG8EN,30.0
1033465,GPXX0KY1EN,30.0
1033465,excourse65,30.0
1061706,RP0105EN,72.0
1061706,GPXX06RFEN,36.0
1061706,CC0271EN,36.0
1061706,DE0205EN,42.0
1061706,TMP0105EN,72.0
1061706,DB0113EN,36.0
1061706,RP0103,36.0
1061706,RP0103EN,36.0
1061706,GPXX0BUBEN,33.0
1061706,BD0143EN,63.0
1061706,TA0106EN,36.0
1061706,GPXX01RYEN,36.0
1061706,GPXX0XFQEN,36.0
1061706,GPXX07REN,36.0
1061706,GPXX0725EN,36.0
1061706,GPXX0MIIEN,36.0
1061706,BD0223EN,36.0
1061706,GPXX06ZLEN,36.0
1061706,GPXX0LLEEN,36.0
1061706,BD0121EN,63.0
1061706,BD0135EN,42.0
1061706,BD0133EN,33.0
1061706,BD0137EN,42.0
1061706,GPXX0NHZEN,36.0
1061706,DJ0101EN,45.0
1061706,DB0111EN,36.0
1061706,DB0115EN,36.0
1061706,DB0151EN,63.0
1061706,GPXX0M6UEN,63.0
1061706,GPXX097UEN,63.0
1061706,BD0221EN,33.0
1061706,GPXX0TY1EN,45.0
1061706,GPXX0T3CEN,36.0
1061706,GPXX0G31EN,42.0
1061706,GPXX0RQLEN,36.0
1061706,excourse01,36.0
1061706,excourse02,45.0
1061706,excourse03,63.0
1061706,excourse04,39.0
1061706,excourse05,63.0
1061706,excourse06,39.0
1061706,excourse07,36.0
1061706,excourse10,63.0
1061706,excourse11,36.0
1061706,excourse12,36.0
1061706,excourse13,36.0
1061706,excourse14,36.0
1061706,excourse31,63.0
1061706,excourse42,63.0
1061706,excourse69,33.0
1061706,excourse70,63.0
1061706,excourse71,63.0
1061706,excourse72,72.0
1061706,excourse73,72.0
1061706,excourse75,33.0
1061755,excourse43,33.0
1061755,excourse44,33.0
1071340,excourse43,36.0
1071340,excourse44,36.0
1073082,RP0105EN,48.0
1073082,BD0145EN,42.0
1073082,TMP0105EN,48.0
1073082,BD0212EN,48.0
1073082,BD0143EN,42.0
1073082,BD0121EN,42.0
1073082,DB0151EN,42.0
1073082,GPXX0M6UEN,42.0
1073082,GPXX097UEN,42.0
1073082,excourse03,42.0
1073082,excourse05,42.0
1073082,excourse10,42.0
1073082,excourse31,42.0
1073082,excourse42,42.0
1073082,excourse70,42.0
1073082,excourse71,42.0
1073082,excourse72,48.0
1073082,excourse73,48.0
1078030,ML0122EN,30.0
1078030,ML0101EN,30.0
1078030,excourse21,30.0
1078030,excourse22,30.0
1079714,ML0122EN,30.0
1079714,TA0106EN,30.0
1079714,ML0101EN,30.0
1079714,excourse21,30.0
1079714,excourse22,30.0
1088239,RP0105EN,33.0
1088239,BD0145EN,30.0
1088239,TMP0105EN,33.0
1088239,BD0212EN,33.0
1088239,SC0103EN,33.0
1088239,BD0143EN,30.0
1088239,TA0106EN,30.0
1088239,BD0121EN,30.0
1088239,DB0151EN,30.0
1088239,BD0101EN,30.0
1088239,GPXX0M6UEN,30.0
1088239,GPXX097UEN,30.0
1088239,excourse03,30.0
1088239,excourse05,30.0
1088239,excourse10,30.0
1088239,excourse31,33.0
1088239,excourse42,30.0
1088239,excourse70,30.0
1088239,excourse71,30.0
1088239,excourse72,33.0
1088239,excourse73,33.0
1092281,RP0105EN,45.0
1092281,TMP0105EN,45.0
1092281,BD0212EN,45.0
1092281,SC0103EN,45.0
1092281,BD0143EN,36.0
1092281,TA0106EN,30.0
1092281,BD0121EN,36.0
1092281,BD0115EN,36.0
1092281,DB0151EN,36.0
1092281,GPXX0M6UEN,36.0
1092281,GPXX097UEN,36.0
1092281,excourse03,36.0
1092281,excourse05,36.0
1092281,excourse10,36.0
1092281,excourse31,36.0
1092281,excourse42,36.0
1092281,excourse70,36.0
1092281,excourse71,36.0
1092281,excourse72,45.0
1092281,excourse73,45.0
1095855,ML0122EN,30.0
1095855,RP0105EN,30.0
1095855,TMP0105EN,30.0
1095855,BD0212EN,30.0
1095855,GPXX0IBEN,30.0
1095855,SC0103EN,30.0
1095855,SW0201EN,30.0
1095855,SW0101EN,30.0
1095855,GPXX04V3EN,30.0
1095855,GPXX0D14EN,33.0
1095855,ML0101EN,30.0
1095855,GPXX0TY1EN,30.0
1095855,excourse21,30.0
1095855,excourse22,30.0
1095855,excourse72,30.0
1095855,excourse73,30.0
1098265,RP0105EN,57.0
1098265,DE0205EN,33.0
1098265,TMP0105EN,57.0
1098265,SC0103EN,57.0
1098265,BD0223EN,30.0
1098265,BD0135EN,33.0
1098265,BD0133EN,30.0
1098265,BD0131EN,51.0
1098265,BD0137EN,33.0
1098265,DJ0101EN,33.0
1098265,DB0151EN,51.0
1098265,BD0101EN,51.0
1098265,GPXX0M6UEN,51.0
1098265,GPXX097UEN,51.0
1098265,GPXX0TY1EN,33.0
1098265,GPXX0G31EN,33.0
1098265,excourse02,33.0
1098265,excourse03,51.0
1098265,excourse05,51.0
1098265,excourse10,51.0
1098265,excourse12,30.0
1098265,excourse31,51.0
1098265,excourse42,51.0
1098265,excourse70,51.0
1098265,excourse71,51.0
1098265,excourse72,57.0
1098265,excourse73,57.0
1098265,excourse75,30.0
1104367,GPXX04V3EN,30.0
1104367,excourse43,36.0
1104367,excourse44,36.0
1111747,excourse31,36.0
1115180,ML0122EN,30.0
1115180,ML0101EN,30.0
1115180,excourse21,30.0
1115180,excourse22,30.0
1120306,RP0105EN,57.0
1120306,CC0271EN,39.0
1120306,BD0145EN,48.0
1120306,DE0205EN,39.0
1120306,DS0201EN,30.0
1120306,CC0210EN,36.0
1120306,TMP0105EN,57.0
1120306,SECM03EN,36.0
1120306,SC0103EN,57.0
1120306,SW0201EN,42.0
1120306,GPXX0BUBEN,33.0
1120306,SW0101EN,42.0
1120306,BD0143EN,48.0
1120306,TA0106EN,45.0
1120306,GPXX0LLEEN,39.0
1120306,BD0121EN,48.0
1120306,BD0135EN,39.0
1120306,BD0133EN,45.0
1120306,GPXX04V3EN,39.0
1120306,BD0137EN,39.0
1120306,DJ0101EN,30.0
1120306,DB0151EN,48.0
1120306,GPXX0M6UEN,48.0
1120306,GPXX097UEN,48.0
1120306,GPXX0TY1EN,48.0
1120306,GPXX0T3CEN,39.0
1120306,BD0123EN,39.0
1120306,GPXX0G31EN,39.0
1120306,CC0150EN,36.0
1120306,excourse02,30.0
1120306,excourse03,48.0
1120306,excourse04,33.0
1120306,excourse05,48.0
1120306,excourse06,33.0
1120306,excourse10,48.0
1120306,excourse31,66.0
1120306,excourse42,48.0
1120306,excourse43,45.0
1120306,excourse44,45.0
1120306,excourse69,33.0
1120306,excourse70,48.0
1120306,excourse71,48.0
1120306,excourse72,57.0
1120306,excourse73,57.0
1120306,excourse75,45.0
1125014,RP0105EN,30.0
1125014,TMP0105EN,30.0
1125014,BD0212EN,30.0
1125014,SC0103EN,30.0
1125014,excourse72,30.0
1125014,excourse73,30.0
1125553,RP0105EN,33.0
1125553,TMP0105EN,33.0
1125553,BD0212EN,33.0
1125553,SC0103EN,33.0
1125553,excourse72,33.0
1125553,excourse73,33.0
1126865,CO0401EN,33.0
1126865,excourse43,33.0
1126865,excourse44,33.0
1128883,ML0122EN,45.0
1128883,RP0105EN,36.0
1128883,DX0106EN,30.0
1128883,DX0108EN,30.0
1128883,PA0103EN,33.0
1128883,PA0107EN,33.0
1128883,GPXX0IBEN,45.0
1128883,ML0122ENv1,33.0
1128883,BD0151EN,33.0
1128883,TA0106EN,36.0
1128883,TMP107,30.0
1128883,GPXX01DCEN,33.0
1128883,GPXX0ZMZEN,33.0
1128883,GPXX0KHHEN,33.0
1128883,GPXX04P5EN,33.0
1128883,GPXX0PG8EN,30.0
1128883,ML0101EN,45.0
1128883,GPXX0KY1EN,30.0
1128883,excourse21,45.0
1128883,excourse22,45.0
1128883,excourse62,30.0
1128883,excourse65,30.0
1129990,excourse43,33.0
1129990,excourse44,33.0
1130710,CC0150EN,30.0
1131617,ML0122EN,51.0
1131617,RP0105EN,60.0
1131617,CC0271EN,30.0
1131617,BD0145EN,45.0
1131617,DE0205EN,39.0
1131617,PA0103EN,39.0
1131617,TMP0105EN,60.0
1131617,PA0107EN,39.0
1131617,GPXX0IBEN,54.0
1131617,SC0103EN,60.0
1131617,GPXX0BUBEN,45.0
1131617,TMP0101EN,39.0
1131617,BD0143EN,45.0
1131617,BD0141EN,45.0
1131617,BD0151EN,39.0
1131617,TA0106EN,60.0
1131617,GPXX01DCEN,39.0
1131617,GPXX0ZMZEN,39.0
1131617,GPXX0YMEEN,36.0
1131617,PA0101EN,39.0
1131617,BD0223EN,36.0
1131617,GPXX0LLEEN,30.0
1131617,BD0135EN,39.0
1131617,BD0133EN,36.0
1131617,GPXX04V3EN,33.0
1131617,GPXX0D14EN,51.0
1131617,BD0137EN,39.0
1131617,DJ0101EN,39.0
1131617,DB0151EN,45.0
1131617,GPXX0KHHEN,39.0
1131617,GPXX04P5EN,39.0
1131617,GPXX0PG8EN,30.0
1131617,ML0101EN,51.0
1131617,GPXX0M6UEN,45.0
1131617,GPXX097UEN,45.0
1131617,BD0221EN,45.0
1131617,GPXX0TY1EN,45.0
1131617,GPXX0T3CEN,30.0
1131617,GPXX0G31EN,39.0
1131617,GPXX0KY1EN,30.0
1131617,excourse02,39.0
1131617,excourse03,45.0
1131617,excourse04,39.0
1131617,excourse05,45.0
1131617,excourse06,39.0
1131617,excourse10,45.0
1131617,excourse12,36.0
1131617,excourse21,51.0
1131617,excourse22,51.0
1131617,excourse31,51.0
1131617,excourse35,39.0
1131617,excourse40,39.0
1131617,excourse42,45.0
1131617,excourse49,36.0
1131617,excourse54,39.0
1131617,excourse65,30.0
1131617,excourse69,45.0
1131617,excourse70,45.0
1131617,excourse71,45.0
1131617,excourse72,60.0
1131617,excourse73,60.0
